date,Japan,China,United States of America,South Korea,United Kingdom,Germany,France
2021/4/6,421967.93,8978.35,141148.89,17441.63,,,
2021/4/7,1131972.87,12026.48,140873.48,16196.26,,,
2021/4/8,1104482.19,10181.17,137583.1,14587.05,,,
2021/4/9,850270.07,67489.52,130938.98,23148.57,,,
2021/4/10,469165.13,62645.06,124657.75,23532.35,,,
2021/4/11,389022.49,38010.62,108843.13,18572.33,,,
2021/4/12,346775.12,25333.31,125489,16378.11,,,
2021/4/13,249165.98,18210.91,107480.02,16235.18,,,
2021/4/14,321010.51,14909.67,108644.89,15417.18,,,
2021/4/15,329146.66,12197.52,123585.93,8548.61,,,
2021/4/16,457823.55,176095.54,126251.58,9401.54,,,
2021/4/17,503205.52,139337.69,101743.23,9092.35,,,
2021/4/18,470203.99,80765.23,65312.6,8455.16,,,
2021/4/19,871515,59584.79,60533.3,7685.24,,,
2021/4/20,924772.7,46899.3,59077.37,9795.29,,,
2021/4/21,1229969.42,38613.65,49770.6,8445.56,,,
2021/4/22,756212.02,35759.94,47861.44,8007.2,,,
2021/4/23,835984.19,33320.2,48173.38,8428.79,,,
2021/4/24,726340.76,25651.64,48856.29,8999.31,,,
2021/4/25,919166.55,25374.9,46581.82,17620.16,,,
2021/4/26,1187842.14,26531.13,45146.45,31067.93,,,
2021/4/27,1507186.86,34938.79,42090.25,47541.02,,,
2021/4/28,1731788.86,36043.54,42458.79,45217.74,,,
2021/4/29,1045255.07,38926.16,185969.27,35414.42,,,
2021/4/30,2482357.75,35400.35,328233.54,59672.6,,,
2021/5/1,2662020.97,60270.38,215384.88,76300.51,,,
2021/5/2,1336870.06,39567.01,173179.67,52870.45,,,
2021/5/3,982406.3,51012.05,138547.79,22817.89,,,
2021/5/4,749942.82,66044.77,138224.13,22943.79,,,
2021/5/5,736030.02,53112.2,130952.24,19360.2,,,
2021/5/6,668390.33,40721.64,91669.61,16621.04,,,
2021/5/7,673424.44,36310.74,97524.67,21448.6,,,
2021/5/8,750077.56,22140.75,70651.08,23712.46,,,
2021/5/9,612904.37,28105.28,76667.04,21795.05,,,
2021/5/10,449218.42,26603.19,78089.01,23878.97,,,
2021/5/11,478531,22452.09,76921.58,20834.37,,,
2021/5/12,768775.31,32371.68,70199.62,18094.14,,,
2021/5/13,710335.33,24436.12,128746.65,14971.57,,,
2021/5/14,516859.49,13120.29,175451.33,15811.48,,,
2021/5/15,505438.21,14670.27,146953.42,18003.65,,,
2021/5/16,480745.65,14519.87,123094.27,15579.13,,,
2021/5/17,452850.21,17831.08,103913.42,14748.44,,,
2021/5/18,350734.93,16936.52,105407.9,14976.77,,,
2021/5/19,771494.84,19186.89,99682.21,14473.54,,,
2021/5/20,789335.87,16430.69,87795.72,10824.25,,,
2021/5/21,763216.8,14944.71,83481.12,9381.47,,,
2021/5/22,703974.43,11492.67,71875.15,7224.42,,,
2021/5/23,558738.01,9338.68,88503.53,6274.18,,,
2021/5/24,620837.38,9337.59,72993.07,8306.23,,,
2021/5/25,594992.86,168470.91,73383.31,10942.34,,,
2021/5/26,808529.07,171273.03,58834.41,9955.46,,,
2021/5/27,689105.91,96358.86,55777.6,9712.31,,,
2021/5/28,882004.83,50474.67,64491.82,13129.09,,,
2021/5/29,900601.99,43030.38,47672.95,12743.11,,,
2021/5/30,741370.32,24938.53,37986,38852.8,,,
2021/5/31,883184.96,21056.08,32364.88,78965.43,,,
2021/6/1,1316813.63,20128.21,32302.18,149573.08,,,
2021/6/2,939510.58,16407.64,64080.32,86790.96,,,
2021/6/3,1124232.3,14253.29,117756.08,87243.34,,,
2021/6/4,955311.41,12717.5,102780.24,73615.38,,,
2021/6/5,1010299.07,15306.04,86495.6,68237.62,,,
2021/6/6,797340.52,9931.3,70866.09,61139.29,,,
2021/6/7,665513.38,10973.79,81332.64,28312.08,,,
2021/6/8,484160.47,81964.27,109281.9,34038.92,,,
2021/6/9,476233.03,80412.19,343343.04,45390.1,,,
2021/6/10,671418.33,54077.14,473170.33,48348.11,,,
2021/6/11,2322894.73,49634.7,383995.28,52116.39,,,
2021/6/12,2385453.18,39701.59,306090.89,58562.13,,,
2021/6/13,1824854.71,37382.6,233276.07,56878.34,,,
2021/6/14,1983049.76,30835.08,213649.24,53898.54,,,
2021/6/15,1494200.14,65546.7,163170.39,32959.66,,,
2021/6/16,1488078.51,100865.75,186147.84,22542.28,,,
2021/6/17,972203.24,79341.39,252890.5,18111.32,,,
2021/6/18,1147462.51,56727.27,236376.65,19974.47,,,
2021/6/19,999615.33,48600.34,411554.79,17264.44,,,
2021/6/20,891336.06,37875.06,445403.98,12571.51,,,
2021/6/21,902749.94,25794.83,381281.92,8160.03,,,
2021/6/22,1046014.38,24488.26,342047.29,13220.11,,,
2021/6/23,1057897.47,24926.95,301983.89,19422.5,,,
2021/6/24,956307.36,23236.49,310404.64,15835.45,,,
2021/6/25,1280459.91,17118.9,312148.48,16249.94,,,
2021/6/26,1191427.59,21519.63,157941.66,17506.03,,,
2021/6/27,907112.11,21669.06,169743.4,16752.62,,,
2021/6/28,659666.26,23472.53,165014.14,12747.17,,,
2021/6/29,537943.4,56157.84,117994.94,19853.87,,,
2021/6/30,1166960.56,62126.43,117896.93,41384.54,,,
2021/7/1,1672386.05,55008.33,130472.79,47276.07,,,
2021/7/2,1160323.35,49508.98,200796.01,37451.58,,,
2021/7/3,841287.51,24515.22,471520.97,39507.23,,,
2021/7/4,594603.07,17233.35,465337.29,36003.85,,,
2021/7/5,534473.37,12896.45,360946.87,32605.41,,,
2021/7/6,488286.08,13080.18,247833.92,24500.04,,,
2021/7/7,221015.51,18489.55,261877.27,21432.05,,,
2021/7/8,232363.37,30273.33,293231.19,21100.42,,,
2021/7/9,277059.21,44510.38,181435.42,23384.23,,,
2021/7/10,274706.03,39110.95,117172.22,25980.65,,,
2021/7/11,213892.05,26793.52,166099.09,24922.81,,,
2021/7/12,224600.72,20266.77,231258.73,17506.45,,,
2021/7/13,554849.33,17473.39,151083.15,15304.55,,,
2021/7/14,1465053.44,11718.96,157988.82,15994.51,,,
2021/7/15,2367252.67,33251.53,155398.03,15339.65,,,
2021/7/16,2008493.59,44412.25,160187.15,16995.87,,,
2021/7/17,1770062.85,39876.54,143253.7,15739.56,,,
2021/7/18,1230120.39,24883.44,201488.81,14234.36,,,
2021/7/19,1258615.09,22599.41,185277.58,8482.43,,,
2021/7/20,989327.7,19310.38,142138.51,9217.6,,,
2021/7/21,1149445.36,16209.38,128846.24,10207.4,,,
2021/7/22,972583.72,92518.54,153539.34,59873.07,,,
2021/7/23,947550.68,69473.17,148387.88,98621.09,,,
2021/7/24,748292.8,52973.39,120313.08,98377.1,,,
2021/7/25,596237.3,38240.19,92425.43,86083.05,,,
2021/7/26,487760.2,34203.59,87742.98,70207.18,,,
2021/7/27,899861.22,32858.01,84942.25,65175.78,,,
2021/7/28,924543.54,32878.14,297152.1,83919.42,,,
2021/7/29,632204.74,23309.47,457857.96,28525.12,,,
2021/7/30,613980.6,22273.5,426382.02,30929.76,,,
2021/7/31,1293004.07,16466.48,400597.71,42939.01,,,
2021/8/1,4046514.82,16939.69,509625.69,36328.17,,,
2021/8/2,4324457.17,20340.51,393091.74,28760.52,,,
2021/8/3,3745532.92,30559.49,346797.74,24710.76,,,
2021/8/4,2883977.06,43187.53,467220.8,67277.68,,,
2021/8/5,3401881.45,1558130.7,630592.68,61742.27,,,
2021/8/6,2710123.52,1239906.85,558084.47,84689.83,,,
2021/8/7,1604723.13,678616.93,568975.38,93491.84,,,
2021/8/8,1318295.41,366549.73,469797.08,88339.04,,,
2021/8/9,1550360.61,150892.28,334359.43,109125.05,,,
2021/8/10,1714099.43,100496.84,281624.75,130877.76,,,
2021/8/11,2241720.06,76011.24,250548.7,155154.3,,,
2021/8/12,3076495.3,63160.49,175176.93,128147.01,,,
2021/8/13,3007170.72,59087.01,162020.61,152121.49,,,
2021/8/14,2015397.97,51855.75,147061.2,139663.15,,,
2021/8/15,2886697.53,43813.23,177327.2,133288.69,,,
2021/8/16,2800587.49,39385.77,135884.93,74955.63,,,
2021/8/17,2464562.12,621615.5,127820.62,47181.03,,,
2021/8/18,2092857.89,674153.56,142205.9,30989.17,,,
2021/8/19,3263540.8,291632.49,115533.18,26282.39,,,
2021/8/20,2686025.49,179029.6,102374.97,26595.33,,,
2021/8/21,2094255.17,108635.42,75327.45,30594.74,,,
2021/8/22,2474642.27,76880.89,64041.43,28376.18,,,
2021/8/23,1724285.12,60979.31,41917.02,22496.72,,,
2021/8/24,1638508.96,639064.91,45480.87,22903.11,,,
2021/8/25,2001737.02,495310.61,81097.67,26330.89,,,
2021/8/26,1587564.45,212605.75,107691.61,20952.33,,,
2021/8/27,1399683.61,122591.26,93304.94,19811.89,,,
2021/8/28,1614515.68,85485.5,90544.29,18332.81,,,
2021/8/29,1311524.22,59952.34,94568.47,14917.07,,,
2021/8/30,1525283.77,48475.88,92188.49,13120.93,,,
2021/8/31,1806134.79,40710.21,95863.91,25444.9,,,
2021/9/1,2679885.11,46137.47,125468.87,34661.05,,,
2021/9/2,1205184.88,45605.3,191694.87,23898.35,,,
2021/9/3,1150881.44,42870.81,176246.74,22131.16,,,
2021/9/4,961698.27,40384.1,132920.64,21484.94,,,
2021/9/5,937434.47,36850.17,109391.55,20553.63,,,
2021/9/6,786291.26,32160.08,97571.1,15135.93,,,
2021/9/7,709374.62,30881.59,89723.08,11689.95,,,
2021/9/8,2290427.26,25352.25,118039.2,9512.47,,,
2021/9/9,2647267.68,11988.9,135380.07,12173.11,,,
2021/9/10,2840359.76,19527.99,120072.96,9760.89,,,
2021/9/11,2857596.16,10988.29,99486.23,10815.53,,,
2021/9/12,1613432.94,10023.55,82016.22,11844.35,,,
2021/9/13,1272610.6,9885.16,69203.75,10201.11,,,
2021/9/14,1050690.25,15343.27,71364.72,10971.32,,,
2021/9/15,3274010.38,6087.45,90989.21,12481.18,,,
2021/9/16,3414660.52,11462.37,92118.52,15845.87,,,
2021/9/17,3107189.96,44359.11,79482.09,21937.77,,,
2021/9/18,2673585.32,43858.44,67480.46,25237.23,,,
2021/9/19,2319326.99,43504.84,62366.94,26604.18,,,
2021/9/20,2661754.36,28814.11,52164.53,30544.36,,,
2021/9/21,1364037.22,26115.27,67210.24,39713.33,,,
2021/9/22,2402363.67,14483.4,37389.89,58376.27,,,
2021/9/23,2533714.01,11202.1,65257.74,53674.23,,,
2021/9/24,2690237.67,9716.88,136294.03,50421.08,,,
2021/9/25,2886349.29,10087.77,130015.21,53499.63,,,
2021/9/26,1435745.89,10100.52,108410.79,43350.41,,,
2021/9/27,1250668.8,9396.24,89677.62,35495.41,,,
2021/9/28,1133903.96,9679.64,84614,36693.38,,,
2021/9/29,1514484.19,10945.64,85395.33,36834.86,,,
2021/9/30,1819516.43,14514.39,95703.97,55651.86,,,
2021/10/1,1897815.1,37546.94,110328.83,69466.5,,,
2021/10/2,1116229.92,28782.69,94178.23,66258.18,,,
2021/10/3,1176634.67,22967.1,93706.89,59038.09,,,
2021/10/4,833234.86,22700.42,75217.48,43729.85,,,
2021/10/5,475013.67,12873.23,69623.48,19355.24,,,
2021/10/6,515978.03,14235.55,46522.38,19238.17,,,
2021/10/7,657226.36,14479.98,39066.77,15969.12,,,
2021/10/8,695017.18,166020.99,28252.99,11332.34,,,
2021/10/9,696912.92,159880.9,27949.49,13465.46,,,
2021/10/10,560908.29,67022.74,40487.76,9227.92,,,
2021/10/11,460454.18,44405.34,44064.82,7680.62,,,
2021/10/12,860226.98,26915.44,58180.55,6371.32,,,
2021/10/13,999496.52,35582.84,81806.24,5995.83,,,
2021/10/14,786726.19,23546.02,66015.82,9680.9,,,
2021/10/15,510594.18,22602.11,75460.89,11110.13,,,
2021/10/16,571324.95,19350.46,67033.98,12224.97,,,
2021/10/17,510301.04,33251.13,397667.47,9462.69,,,
2021/10/18,480070.09,41754.8,473995.2,9244.94,,,
2021/10/19,455745.73,32043.48,356296.76,10052.4,,,
2021/10/20,1218206.48,13256.18,273409.13,12222.53,,,
2021/10/21,1968644.01,12343.88,244982.38,85394.83,,,
2021/10/22,2632738.19,20876.91,187865.49,44852.53,,,
2021/10/23,2890421.42,18834.8,175840.92,37730.59,,,
2021/10/24,2002389.99,43474.88,170360.41,51865.08,,,
2021/10/25,1026797.62,37089.8,130734.46,123933.3,,,
2021/10/26,1091495.93,13023.8,115633.09,87334.76,,,
2021/10/27,1207252.68,12192.17,109012.99,83406.88,,,
2021/10/28,1513975.83,9130.77,122831.86,26261.46,,,
2021/10/29,1616748.2,9713.65,129816.79,29269.39,,,
2021/10/30,1591577.85,10703.02,112881.84,27797.16,,,
2021/10/31,2268894.18,6833.67,132829.59,34213.32,,,
2021/11/1,3039849.43,7727.99,139112.7,35501.38,,,
2021/11/2,1434967.93,9895.41,152997.74,27236.38,,,
2021/11/3,2288085.05,22153.72,116953.17,22755.69,,,
2021/11/4,2223022.06,21332.65,87228.98,19007.8,,,
2021/11/5,2045043.3,23617.34,95149.36,16804.1,,,
2021/11/6,1411152.23,24055.69,85309.71,12843.5,,,
2021/11/7,1135353.78,17986.81,63837.36,10743.7,,,
2021/11/8,1072730.93,17044.64,53661.94,9857.54,,,
2021/11/9,789898.86,15647.36,68891.22,8672.18,,,
2021/11/10,1129087.88,249621.82,59571.98,9457.58,,,
2021/11/11,963259.04,201542.15,67030.39,8350.99,,,
2021/11/12,835479.91,167955.72,56183.35,5868.91,,,
2021/11/13,1070815.52,99137.75,49174.37,5031.23,,,
2021/11/14,897212.85,74196.2,45291.5,4554.82,,,
2021/11/15,631761.51,48196.58,36193.92,3179.6,,,
2021/11/16,554640.71,41435.24,49989.18,2441.89,,,
2021/11/17,1762924.39,40262.27,27344.51,2611.83,,,
2021/11/18,2333891.13,23825.15,33790.02,10883.85,,,
2021/11/19,1497617.97,28423,34346.23,16830.78,,,
2021/11/20,1257052.84,17869.87,32371.22,16325.51,,,
2021/11/21,1165882.11,23511.05,30613.15,15350.48,,,
2021/11/22,1769471.24,20515.75,25217.75,10777.35,,,
2021/11/23,2014725.52,18232.12,30014.61,11236,,,
2021/11/24,2087254.81,12882.03,89471.68,9726.71,,,
2021/11/25,1733272.43,17520.81,164301.67,10912.17,,,
2021/11/26,1566737.26,20646.91,158728.59,12170.21,,,
2021/11/27,1319461.92,20929.64,156027.85,13088.87,,,
2021/11/28,934003.41,27806.93,141597.99,14059.23,,,
2021/11/29,743540.95,17775.63,105029.95,17186.71,,,
2021/11/30,1264337.69,19049.38,160428.31,25442.86,,,
2021/12/1,1577193.91,14332.54,250571.44,27257.89,,,
2021/12/2,925368.12,17253.08,192176.59,22597.04,,,
2021/12/3,986545.19,159675.35,171962.25,18161.21,,,
2021/12/4,910346.41,167186.32,149017.8,19806.63,,,
2021/12/5,838229.17,96253.99,117012.61,20160.4,,,
2021/12/6,675191.93,58787.46,88086.46,12194.76,,,
2021/12/7,478995.79,45019.41,110148.99,13307.96,,,
2021/12/8,1732308.95,28475.89,175661.95,11806.32,,,
2021/12/9,1950772.1,21573.28,139996.78,11396.06,,,
2021/12/10,1471153.05,139288.59,122970.35,17718.69,,,
2021/12/11,950637.81,136572.09,106365.8,20154.95,,,
2021/12/12,937817.76,82560.37,89083.12,19463.16,,,
2021/12/13,797691.65,42976.1,129021.05,14618.19,,,
2021/12/14,633734.14,24845.5,190589.65,17353.14,,,
2021/12/15,578825.38,118596.61,189086.7,27340.35,,,
2021/12/16,702998.43,81560.97,138666.92,48857.68,,,
2021/12/17,1340215.27,69558.07,155149.59,61339.78,,,
2021/12/18,1681304.47,48495.19,148224.91,64066.7,,,
2021/12/19,1314576.31,46507.36,135476.29,63783.78,,,
2021/12/20,1136906.25,35731.61,69005.31,56790.52,,,
2021/12/21,846298.03,28209.78,68841.01,51549.77,,,
2021/12/22,1378621.91,22180.04,73872.31,37105.78,,,
2021/12/23,2165377.85,21823.66,79970.17,28073.65,,,
2021/12/24,2686878.65,17617.74,85945.37,32957.4,,,
2021/12/25,1923886.98,23287.84,75676.53,25110.09,,,
2021/12/26,1781714.91,25447.04,63030.39,20488.21,,,
2021/12/27,2206292.3,18948.55,45667.5,16476.09,,,
2021/12/28,1152031.02,23703.31,55339.05,13925.6,,,
2021/12/29,1000690.45,33952.51,51241.54,14112.12,,,
2021/12/30,1199717.67,952163.55,64510.79,16549.67,,,
2021/12/31,2942140.53,819612.31,378851.05,36202.39,,,
2022/1/1,3999519.02,345605.4,420839.55,53832.59,,,
2022/1/2,2534125.26,181481.93,213403.15,90811.83,,,
2022/1/3,2919596.01,123048.35,268723.75,77346.31,,,
2022/1/4,3178270.92,88079.12,233322.98,72894.09,,,
2022/1/5,2119489.51,53531.83,268406.44,58744.85,,,
2022/1/6,2179157.12,561741.31,246097.23,44944.06,,,
2022/1/7,2804443.55,477629.38,230848.28,46957,,,
2022/1/8,2201005.46,247426.41,204446.54,39737.8,,,
2022/1/9,1525170.08,124321.63,181215.45,34557.92,,,
2022/1/10,2215366.23,91083.76,125132.95,32409.09,,,
2022/1/11,1892805.29,76533.93,123392.7,25095.53,,,
2022/1/12,2099457.22,50755.08,94044.11,23666.19,,,
2022/1/13,1980555.67,70197.87,87659.2,21219.14,,,
2022/1/14,1292708.33,93406.45,118723.91,22341.44,,,
2022/1/15,970827.96,67550.81,107122.81,22694.69,,,
2022/1/16,809944.42,53179.77,69702.5,16130.05,,,
2022/1/17,630326.23,36614.64,61976.21,11657.18,,,
2022/1/18,516635.51,33549.12,58234.91,13067.34,,,
2022/1/19,1761620.19,40888.47,58633.4,8615.56,,,
2022/1/20,1646496.45,110371.86,39493.59,7336.63,,,
2022/1/21,1111398.56,82724.67,41647.83,7401.85,,,
2022/1/22,899390.46,67494.68,34405.93,5768.25,,,
2022/1/23,822917.25,45834.95,33515.2,5839.02,,,
2022/1/24,620110.3,31119.05,25328,5815.18,,,
2022/1/25,604429.61,23884.46,22676.34,6746.34,,,
2022/1/26,562488.4,21925.37,25508.27,12081.47,,,
2022/1/27,569226.02,30251.23,35957.15,19899.57,,,
2022/1/28,676853.77,20536.94,33060.35,20555.98,,,
2022/1/29,944325.8,19978.56,33957.49,20819.39,,,
2022/1/30,626224.35,20894.88,29388.38,17912.29,,,
2022/1/31,979607,16501.09,60147.13,23402.46,,,
2022/2/1,1166828.57,12840.11,155927.82,27188.22,,,
2022/2/2,852619.64,24826.6,181065.78,15666.1,,,
2022/2/3,927937.61,24324.09,154025.85,14488.94,,,
2022/2/4,897625.35,31305.66,180060.55,13332.26,,,
2022/2/5,915191.38,25904.13,194296.65,12468.6,,,
2022/2/6,847660.92,22006.11,188426.7,12483.67,,,
2022/2/7,775490.38,18456.45,122519.93,21150.86,,,
2022/2/8,965843.27,14525.93,101826.45,28690.87,,,
2022/2/9,2279397,17874.59,97207.82,25370.12,,,
2022/2/10,3333944.24,267511.15,109773.13,32489.39,,,
2022/2/11,3041444.81,226608.03,103213.23,30676.7,,,
2022/2/12,2164974.62,130711.94,82307.52,36890.23,,,
2022/2/13,1344687.73,72159.76,68655.15,30991.04,,,
2022/2/14,1327670.72,55789.88,109026.97,19588.08,,,
2022/2/15,1250406.69,45804.75,110089.85,17774.04,,,
2022/2/16,958425.91,42413.09,99099.89,17852.15,,,
2022/2/17,1346439.5,27824.22,76063.57,16544.49,,,
2022/2/18,1134286.57,41651.17,65091.19,16254.36,,,
2022/2/19,739957.18,41102.86,60372.81,17278.72,,,
2022/2/20,575374.31,42808.25,48038.26,14642.52,,,
2022/2/21,504975.6,31868.74,44941.72,12785,,,
2022/2/22,489024.06,36488.36,34888.59,11913.07,,,
2022/2/23,837572.26,37232.7,34362.25,11297.47,,,
2022/2/24,639238.96,33609,34602.98,6783.39,,,
2022/2/25,715304.13,25323.4,39742.48,5971.23,,,
2022/2/26,637511.41,18765.08,35871.08,5950.89,,,
2022/2/27,530040.29,14319.94,46603.96,4688.04,,,
2022/2/28,720807.68,7644.29,103787.89,5663.12,,,
2022/3/1,760153.66,13714.61,95269.59,6411.82,,,
2022/3/2,2332550.43,15218.15,83347.97,4443.17,,,
2022/3/3,2152037.3,28863.05,82185.09,6567.87,,,
2022/3/4,1851991.34,32021.23,98153.33,19721.46,,,
2022/3/5,1636493.08,30247.04,88567.75,24668.22,,,
2022/3/6,1533737.9,31272.88,68315.32,22327.03,,,
2022/3/7,1165689.15,28431.08,57021.74,15276.97,,,
2022/3/8,827600.48,16401.38,52087.13,14960.39,,,
2022/3/9,1381429.03,19383.69,55666.57,16258.08,,,
2022/3/10,1107669.39,27690.8,78874.32,12914.42,,,
2022/3/11,852513.49,31363.17,79066.65,13926.85,,,
2022/3/12,1242134.28,27138.11,117894.97,13809.47,,,
2022/3/13,1370528.95,28392.41,106305.47,12715.5,,,
2022/3/14,1639319.86,20728.88,87239.1,11730.53,,,
2022/3/15,805810.59,16401.7,72131.95,10731.77,,,
2022/3/16,1225266.8,19289.07,62740.07,9963.39,,,
2022/3/17,812970.62,19122.27,60707.04,11562.13,,,
2022/3/18,698742.1,15281.06,62726.52,13622.89,,,
2022/3/19,541702.41,13865.8,49210.06,16152.55,,,
2022/3/20,421161.45,14871.39,44770.21,14504.26,,,
2022/3/21,390037.32,13065,37902.79,12812.93,,,
2022/3/22,263630.79,14018.13,38339.95,10958.48,,,
2022/3/23,559580.16,15478.68,79081.56,11111.27,,,
2022/3/24,564858.63,49323.35,223410.7,9596.81,,,
2022/3/25,655493.75,47148.82,187514.86,10711.68,,,
2022/3/26,551297.11,37219.48,122036.22,9201.22,,,
2022/3/27,441066.46,34690.38,107178.94,8769.01,,,
2022/3/28,344676.62,27762.37,92730.35,8349.51,,,
2022/3/29,301732.15,19512.44,88679.61,11611.85,,,
2022/3/30,309210.6,18023.1,159653.97,17890.6,,,
2022/3/31,420079.96,16653.94,234190.14,22374.98,,,
2022/4/1,746466.81,16650.89,201233.16,27989.98,,,
2022/4/2,415167.94,13772.2,135929.11,20763.35,,,
2022/4/3,336597.42,16198.45,108939.27,17038.86,,,
2022/4/4,281394.92,13667.41,81418.06,12798.02,,,
2022/4/5,370110.37,8052.32,69354.6,12400.76,,,
2022/4/6,2243522.31,6706.42,103431.38,15513.85,,,
2022/4/7,2295966.53,19737.39,132324.98,22304.12,,,
2022/4/8,1410202.78,18834.61,126224.22,24783.05,,,
2022/4/9,994616.34,14726.58,103404.43,23755.17,,,
2022/4/10,667422.7,6662.38,151310.69,22292.22,,,
2022/4/11,533158.87,5423.12,155296.36,22304.95,,,
2022/4/12,435251.8,5127.65,112483.74,21790.84,,,
2022/4/13,1683894.92,5113.58,119421.56,22000.55,,,
2022/4/14,2133509.75,12797.24,131170.93,24648.77,,,
2022/4/15,1627145.33,8983.9,160439.56,21682.33,,,
2022/4/16,1236432.57,7249.8,144999.9,17499.63,,,
2022/4/17,822352.28,6876.74,134117.86,15454.25,,,
2022/4/18,880789.26,5477.86,122903.19,13713.64,,,
2022/4/19,735673.93,12413.51,160595.8,12757.11,,,
2022/4/20,1059412.59,14832.29,145923.75,11596.37,,,
2022/4/21,1099646.97,11430.77,118922.47,12869.27,,,
2022/4/22,756559.08,8994.11,129012.11,11435,,,
2022/4/23,724108.72,7196.96,126272.69,10740.73,,,
2022/4/24,644894.98,5737.94,122831.49,9926.5,,,
2022/4/25,598797.44,6230.98,109288.1,8506.37,,,
2022/4/26,571930.67,93407.19,113409.54,7110.25,,,
2022/4/27,1752780.31,81422.51,123742.66,6643.82,,,
2022/4/28,1745486.38,45401.52,106784.74,6323.06,,,
2022/4/29,910105.27,33560.83,99408.96,6889.07,,,
2022/4/30,1258890.8,31849.61,86450.57,7951.44,,,
2022/5/1,1692276.32,41106.7,78048.25,12395.83,,,
2022/5/2,1033492.87,20533.36,57930.62,12552.1,,,
2022/5/3,791453.82,16442.5,47162.62,16351.57,,,
2022/5/4,607197.27,15104.83,36614.36,13014.1,,,
2022/5/5,620795.6,13877.81,92423.76,16717.63,,,
2022/5/6,591057.74,10980.03,272514.49,16591.33,,,
2022/5/7,376857.23,13048.38,196710.26,20901.53,,,
2022/5/8,286905.54,12862.49,163704.34,18825.32,,,
2022/5/9,266890.77,12311.29,105505.3,19085.39,,,
2022/5/10,265123.08,15825.65,101305.02,22635.87,,,
2022/5/11,1021195.44,14542.13,114588.13,31771.73,,,
2022/5/12,1156688.2,12959.15,121923.64,22365.44,,,
2022/5/13,1359972.4,8800.42,76201.3,45759.91,,,
2022/5/14,1460060.13,8248.42,54946.14,34563.27,,,
2022/5/15,1024797.76,5637.54,64934.66,34068.82,,,
2022/5/16,1026226.75,5676.74,70022.11,29426.87,,,
2022/5/17,886208.78,5768.12,72287.37,23649.97,,,
2022/5/18,1724390.08,5350.66,76521.74,20841.7,,,
2022/5/19,1238078.51,29527.41,65953.36,28743.21,,,
2022/5/20,900457.57,29863.86,65165.02,19538.33,,,
2022/5/21,690729.92,21543.77,55797.58,15649.64,,,
2022/5/22,548577.27,15343.52,94203.96,13153.27,,,
2022/5/23,381290.92,15255.88,136300.54,11009.64,,,
2022/5/24,303050.7,12816.17,110816.35,11176.85,,,
2022/5/25,231089.24,12100.79,104998.01,12912.24,,,
2022/5/26,229635.33,32461.13,101420.03,14715.66,,,
2022/5/27,169854.23,26650.42,111748.09,16172.87,,,
2022/5/28,142958.24,27795.67,136604.13,15000.26,,,
2022/5/29,119830.1,28538.69,201677.64,13695.87,,,
2022/5/30,122619.7,21689.29,213071.83,11553.37,,,
2022/5/31,170355.05,17374.92,122146.62,16757.29,,,
2022/6/1,2597317.74,17547.89,136642.12,19293.48,,,
2022/6/2,2907586.45,17572.78,117461.02,18280.96,,,
2022/6/3,2681824.86,21162.52,126844.36,26156.62,,,
2022/6/4,2002548.75,17841.16,111821.46,21224.18,,,
2022/6/5,1454373.51,14932.49,151503.01,21188.3,,,
2022/6/6,1253157.36,12945.98,122543.32,20434.11,,,
2022/6/7,1021352.65,14530.2,99064.36,17240.68,,,
2022/6/8,2023450.45,17576.42,97140.5,17119.6,,,
2022/6/9,2224334.29,17819.5,91434.97,23023.92,,,
2022/6/10,1875034.27,506859.03,101785.35,33135.24,,,
2022/6/11,1682752.98,419499.63,92940.56,34048.84,,,
2022/6/12,1310422.72,224037.07,93981.37,31070.5,,,
2022/6/13,1167664.73,100430.99,73893.11,22913.74,,,
2022/6/14,847005.51,82203.11,79514.87,24150.65,,,
2022/6/15,888021.49,76643.57,65922.42,20263.51,,,
2022/6/16,641904.32,47368.62,63898.52,21004.92,,,
2022/6/17,600153.64,37826.12,74103.69,24527.33,,,
2022/6/18,489733.78,29905.34,65473.75,22778,,,
2022/6/19,686824.58,28620.98,69573.85,19430.34,,,
2022/6/20,715020.45,25411.05,54937.83,16135.7,,,
2022/6/21,523397.77,21889.04,93645.89,15741.98,,,
2022/6/22,427284.81,21865.02,99750.1,14697.81,,,
2022/6/23,599960.83,18512.23,94312.62,12860,,,
2022/6/24,707424,47481.76,94705.04,16636.97,,,
2022/6/25,612433.31,35386.51,81994.78,14984.21,,,
2022/6/26,511564.67,25325.6,80968.09,13007.4,,,
2022/6/27,407444.53,15202.33,68670.14,11436.94,,,
2022/6/28,381468.74,12081.09,56188.25,75639.18,,,
2022/6/29,1044482.87,12072.42,53205.42,147733.57,,,
2022/6/30,1813553.98,22076.62,56531.75,152384.03,,,
2022/7/1,2738739.65,22229.92,62522.73,170123.02,,,
2022/7/2,1695390.61,47397.03,66106.82,142848.87,,,
2022/7/3,2272500.2,11368.87,316370.93,120686.41,,,
2022/7/4,2502758.83,7289.14,547717.5,72323.31,,,
2022/7/5,1817390.73,7644.95,352976.83,34657.89,,,
2022/7/6,1393618.27,3316.45,290795.68,32763.3,,,
2022/7/7,1183620.97,7161.6,300822.43,22716.69,,,
2022/7/8,1113343.23,7248.81,382638.85,24007.36,,,
