date,China,Japan,South Korea,United States of America,Germany,France,United Kingdom,Russia,
2019/11/22,110284.77,84935.4,59006.32,27599.49,1989.62,3479.91,3876.38,926.46,
2019/11/23,83355.98,73390.91,53610.05,24179.33,1761.42,1745.24,3255.93,796.53,
2019/11/24,66585.73,65084.22,43866.51,17281.03,1456.68,1841.31,2997.78,593.52,
2019/11/25,48241.83,73523.34,29220.67,14166.42,1553.44,1269.69,1033.83,587.27,
2019/11/26,55105.81,58031.7,26960.69,15243.24,1229.97,1304.33,920.7,657.39,
2019/11/27,39257.25,46536.68,32095.31,17636.4,1555.08,1347.91,1021.22,460.67,
2019/11/28,119699.31,49848.84,41852.05,20999.93,2806.54,1986.05,1512.85,557.7,
2019/11/29,527856.54,60119.19,56029.47,37814.78,3894.91,2012.55,2391.23,828.66,
2019/11/30,264049.71,83813.22,85826.24,27071.06,3115.96,2092.21,2027.31,597.27,
2019/12/1,180995.15,121076.38,91170.3,21439.12,3252.57,2340.11,1580.95,565.56,
2019/12/2,259120.84,66567.41,52222.79,17444.66,3306.68,2130.54,1299.65,525.25,
2019/12/3,236199.35,53987.42,50060.16,16577.07,2234.01,2294.89,1142.12,577.66,
2019/12/4,141198.38,52069.76,42444.65,16831.52,2060.82,2329.99,891.85,511.06,
2019/12/5,190473.44,46639.11,41377.44,18856.12,2070.57,2577.8,666.86,588,
2019/12/6,183906.27,81732.17,34165.78,27351.48,2042.36,2949.63,1024.78,836.66,
2019/12/7,165241.54,80926.34,34364.62,21014.71,2202.54,2743.24,1090.38,759.66,
2019/12/8,125088,55750.82,30348.12,19433.09,2259.38,2513.48,1105.93,694.1,
2019/12/9,109504.94,50270.28,24872.81,15870.04,1678.48,1779.47,1192.66,551.8,
2019/12/10,93885.43,39559.1,25907.78,15663.37,1418.97,1771,1017.9,418.33,
2019/12/11,84374.4,35935.55,23653.54,13281.46,1372.41,1160.71,894.47,463.26,
2019/12/12,76183.4,36433.23,24288.97,15162.74,1073.88,1261.96,1105.34,463.04,
2019/12/13,90939.99,39454.47,20706.16,17338.62,1088.43,1340.5,984.43,584.65,
2019/12/14,78926.21,34102.64,22161.74,13485.78,1125.42,1219.76,925.81,496.65,
2019/12/15,85819.78,29890.38,22615.71,11747.2,843,1099.05,1125.82,413.63,
2019/12/16,100898.98,20950.27,21958.99,10064.58,1038.63,647.52,484.17,327.55,
2019/12/17,90526.72,17089,15643.83,7868.85,685.87,1040.33,768.1,204.27,
2019/12/18,84784.29,21583.59,36320.07,6665.8,604.75,743.92,1050.16,226.32,
2019/12/19,99312.05,13894.61,46960.39,7586.6,885.68,1950.45,842.59,271.84,
2019/12/20,182498.28,20005.49,76319.3,18563.43,2091.69,2172.17,2193.18,437.16,
2019/12/21,118405.09,16065.43,97669.66,31828.06,3593.84,2420.66,2268.19,677.85,
2019/12/22,82198.06,11581.14,73208.21,24030.52,2571.01,2490.71,1769.81,599.66,
2019/12/23,68105.29,22316.91,77804.94,19805.28,2577.96,2862.03,1590.91,632.22,
2019/12/24,117328.79,58223.49,63987.18,24189.76,2690.61,2929.73,1917.51,796.51,
2019/12/25,92444.07,86392.95,93038.51,30386.75,3307.98,2898.63,1756.23,987.86,
2019/12/26,77081.13,61385.79,71303.68,27293.29,2968.58,2695.44,1684.26,1008.94,
2019/12/27,87738.34,61745.69,78496.88,52775.57,4319.71,3391.02,1951.98,1444.79,
2019/12/28,76901.8,52916.99,76042.3,38793.99,3917.48,2809.05,2129.9,1554.01,
2019/12/29,65391.83,42766.16,91191.45,30109.89,3491.91,3449.49,1796.59,1328.37,
2019/12/30,59845.89,47647.83,81838.49,29130.83,4053.53,3936.78,2813.52,1898.14,
2019/12/31,64758.83,73437.44,112442.76,36400.23,4663.64,3431.89,1962.55,2354.93,
2020/1/1,136289.36,73550.17,206965.13,41990.53,4001.49,3540.65,1782.42,1641.54,
2020/1/2,83059.83,40094.29,65639.14,30799,4461.17,3542.68,2056.34,2019.64,
2020/1/3,70882.83,49844.21,43849.62,38948.97,4746.98,3538.08,1359.38,1366,
2020/1/4,58226.46,38126.14,48792.94,34851.05,4238.3,2487.2,630.47,1353.27,
2020/1/5,49728.59,28648.91,31195.51,20785.23,1869.02,2658.75,767.85,921.66,
2020/1/6,41744.14,23552.79,39161.81,25389.35,3730.53,2392.79,599.44,813.38,
2020/1/7,39835.53,21094.53,22797.91,14093.26,1577.7,2234.44,511.36,545.19,
2020/1/8,37619.3,32518.14,21518.24,14544.91,897.23,1537.89,426.14,604.28,
2020/1/9,41689.96,31136.37,22519.48,15698.26,1013.13,1476.53,430.29,517.88,
2020/1/10,75809.36,30769.09,30220.05,20750.89,1625.98,1763.04,983.89,1223.39,
2020/1/11,66090.83,30367.16,32458.4,20701.83,1463.88,2252.5,1076.94,766.91,
2020/1/12,57171.55,29223.08,28028.05,17075.01,1436.84,2541.58,1020.65,1211.43,
2020/1/13,50177.53,25959.43,22303.85,15704.52,1425.55,2088.42,932.62,890.4,
2020/1/14,52576.92,19562.68,22071.82,13912.83,1646.45,1908.36,1019.39,983.72,
2020/1/15,69800.22,22905.65,18883.96,13660.01,1346.42,2012.72,1042.61,849.46,
2020/1/16,178742.7,22009.14,18281.18,13545.51,1259.23,1673.21,781.17,808.56,
2020/1/17,1314035.56,20432.77,17213.6,15633.23,1215.77,1364.82,1000.63,855.08,
2020/1/18,1043547.5,19685.7,17895.75,12983.15,1285.8,1456.33,762.53,760.83,
2020/1/19,773552.63,17989.76,15784.11,12733.83,1051.89,1401.04,761.39,579.42,
2020/1/20,636480.7,15250.63,13815.49,11041.49,961.75,1145.8,679.92,436.92,
2020/1/21,646894.06,15480.38,13972.84,8710.52,1051.03,1117.54,669.67,379.1,
2020/1/22,1341942.29,15219.81,30029.86,8919.85,996.38,1263.09,763.73,359.25,
2020/1/23,805599.24,14989.77,62736.29,17985.8,1773.76,2244.42,1077.38,610.89,
2020/1/24,750853.49,21911.81,100002.59,45075.74,3479.14,3033.22,2062.28,1226.53,
2020/1/25,728424.23,24048.66,96615.27,31516.97,3299.71,2617.5,1777.97,1481.56,
2020/1/26,1330041.76,21981.13,82888.1,24189.26,2631.7,2260.17,1621.07,1014.98,
2020/1/27,788319.56,20928.72,88508.82,21497.6,2473.22,1969.44,1489.75,848.05,
2020/1/28,600651.87,23405.72,83681.24,24485.07,2458.41,2079.71,1792.46,761.19,
2020/1/29,620471.33,21678.38,74963.7,29764.21,2634.35,2308.91,1376.59,1461.31,
2020/1/30,441232.46,18707.17,66845.3,27558.3,2892.47,2339.45,1639.64,1094.92,
2020/1/31,300267.69,26431.41,91634.07,26206.2,3228.88,2690.17,1894.86,946.15,
2020/2/1,445913.02,38625.19,92652.49,31748.91,2931.24,2525.74,1613.82,803.81,
2020/2/2,314792.61,23717.7,68140.3,27517.67,2854.19,2606.36,1437.77,898.48,
2020/2/3,256913.23,14466.45,60669.82,30583.37,2868.9,2471.05,1593.88,996.23,
2020/2/4,339956.8,13901.74,50679.64,28390.98,2731.87,3257.09,1578.02,763.67,
2020/2/5,308501,13561.92,45656.87,23611.84,2233.69,3440.6,1626.58,919.53,
2020/2/6,246291.67,12427.82,48417.6,25558.9,2617.83,3445.68,1450.83,995.93,
2020/2/7,284457.82,13526.02,37960.16,23871.7,2338.84,3011.97,1527.92,879.04,
2020/2/8,203806.37,11129.8,26772.65,18751.28,2133.1,2874.76,1264.96,774.19,
2020/2/9,190676.65,12710.03,18933.47,13579.16,1485.01,2253.18,1013.75,514.68,
2020/2/10,140495.87,11442.69,15925.99,9630.75,1030.72,1159.63,655.08,449.73,
2020/2/11,124297.81,63204.7,10673.33,8012.51,877.55,873.52,505.75,277.34,
2020/2/12,132621.58,182874.76,53004.82,6880.23,725.56,844.77,336.37,305.57,
2020/2/13,126032.18,268132.39,87665.5,27997.75,3242.12,3661.76,1446.96,606.82,
2020/2/14,170010.1,261319.31,160547.77,70844.57,5803.79,4234.13,2197.8,2057.97,
2020/2/15,125210.6,169545.23,166376.24,57254.25,5720.73,5301.61,2495.94,1981.15,
2020/2/16,91691.94,131448.46,125860.18,48617.17,5729.84,4764.97,2480.04,1461.92,
2020/2/17,78166.28,122370.98,116616.53,38304.15,4940.64,4613.69,2605.13,1250.27,
2020/2/18,70438.12,95455.29,99508.03,30950.4,4344.53,3571.72,2103.2,1038.42,
2020/2/19,79321.55,64475.74,77971.41,35190.77,4699.51,4040.82,2565.8,1416.95,
2020/2/20,74442.02,53368.17,74218.94,30827.28,6953.38,3514.6,1858.77,1505.7,
2020/2/21,78489.76,53898.18,62044.4,32822.56,3982.17,3053.95,1736.3,1591.68,
2020/2/22,63798.81,44542.83,48765.82,29179.28,2416.43,2736.02,2016.62,1181.55,
2020/2/23,59161.5,37312.94,40440.62,23307.35,1504.82,1918.88,1571.73,886.51,
2020/2/24,57731.6,34419.81,29137.39,18664.46,1561.71,1612.22,1564.88,712.98,
2020/2/25,57683.38,30484.63,26859.34,20085.76,1443.15,2048.3,1457.25,760.87,
2020/2/26,58967.88,47258.13,23112.27,21260.17,1662.9,1821.84,1032.82,694.17,
2020/2/27,53955.39,121944.96,30366.29,21618.62,1746.33,2024.06,1394.56,639.32,
2020/2/28,157450.13,144580.57,38411.82,26990.81,2114.12,2627.2,1864.06,777.4,
2020/2/29,123021.08,215520.35,68572.04,26705.22,2154.94,2478.34,1293.85,888.52,
2020/3/1,107452.66,302703.75,61545.98,21975.96,2721.74,3322.88,1212.19,634.92,
2020/3/2,84110.98,249377.35,48386.57,18086.89,2020.92,3158.33,912.11,570.35,
2020/3/3,70010.77,155801.37,46720.49,18417.81,2131.89,2893.15,1142.45,543.97,
2020/3/4,61776.08,120661.94,38541.3,19540.05,2009.54,3421.82,1315.56,624.85,
2020/3/5,123405.94,108557.21,43513.08,22841.07,1870.03,3935.71,1523.72,659.2,
2020/3/6,477035.12,97935.26,43488.88,35992.86,2408.88,4553.48,1954.42,832.87,
2020/3/7,345680.14,121308.58,40042.29,28046.29,2076.88,3726.54,1592.79,631.73,
2020/3/8,329355.79,86275.16,32865.62,21345.61,2288.33,3197.12,1387.41,577.81,
2020/3/9,554543.86,49971.66,33803.63,18611.76,2151.43,2601.84,1234.62,511.48,
2020/3/10,324834.35,48049.6,38507.41,17212.45,1648.55,2617.42,1033.04,438.25,
2020/3/11,279312.84,43278.51,30043.9,18225.92,1599.23,2673.56,1167.41,487.04,
2020/3/12,155824.2,30543.31,26090.09,18300.58,1410.59,1724.87,659.69,462.31,
2020/3/13,155324.88,26293.17,37009.75,19173.74,1452.35,1728.08,936.22,617.35,
2020/3/14,136531.75,20766.56,34092.07,17972.73,1486.15,1769.92,906.22,608.75,
2020/3/15,122263.16,17358.3,28698.03,17194.17,1453.82,1526.51,774.14,543.23,
2020/3/16,85133.02,12928.4,22280.32,13131.63,1236.82,1312.74,757.53,347.22,
2020/3/17,70675.64,13009.24,22497.2,12084.72,1538.01,1461.48,751.24,349.26,
2020/3/18,73145.64,11687.61,20181.34,13416.52,1430.98,1500.47,523.09,378.39,
2020/3/19,74052.07,11560.8,17334.05,15290.34,1210.16,1586.56,437.2,334.43,
2020/3/20,258802.37,16138.22,20266.77,16940.16,1301.78,1450.65,557.01,336.11,
2020/3/21,213832.88,19189.5,16766.84,14545.67,1566.23,1424.26,652.5,310.74,
2020/3/22,127351.58,12717.5,14161.53,11971.6,1272.22,1246.4,499.51,299.15,
2020/3/23,103487.29,10214.97,11781.69,11938.53,1050.54,1299.54,514.97,354.16,
2020/3/24,98603.97,12130.02,14727.58,11941.47,994.58,1053.97,539,322.74,
2020/3/25,82334.39,12314.1,16589.75,11736.07,1018.97,1135.27,569.04,301.85,
2020/3/26,86998.1,11658.67,16207.63,11403,1085.1,833.51,514.45,304.47,
2020/3/27,266228.31,18428.28,16769.59,9822.46,1009.16,979.07,558.44,327.5,
2020/3/28,163396.17,22001.99,17860.35,9975.23,1078.69,968.2,658.77,354.05,
2020/3/29,122689.38,17719.32,13934.89,8151.67,1154.49,805.62,497.19,277.83,
2020/3/30,93083.28,14251.34,12020.67,7742.48,802.32,728.12,521.19,251.18,
2020/3/31,69549.32,20214.34,18409.73,8793.17,1279.62,688.72,560.82,276.69,
2020/4/1,74866.97,49587.66,38107.48,12240.2,1224.92,1032.79,782.96,296.09,
2020/4/2,62507.03,100392.43,39461.74,12520.12,2881.42,3844.47,1283.02,684.88,
2020/4/3,108286.58,130696.12,68999.6,55549.62,5099.3,5852.53,2192.69,1518.96,
2020/4/4,71613.64,98934.6,66282.05,52020.21,6009.44,6464.36,2800.23,1704.11,
2020/4/5,72312.65,82388.03,57590.11,46206.78,4275.47,5676.42,2391.45,1480.17,
2020/4/6,77217.03,77587.58,73053.48,50382.29,5911.99,5682.81,3027.92,1929.47,
2020/4/7,58932.43,107186.36,76643.25,46699.06,6099.68,5322.52,2920.71,1693.96,
2020/4/8,58212.71,57717.25,66293.39,43053.57,6648.68,5486.52,2869.15,1787.54,
2020/4/9,56838.06,41459.38,47571.55,36701.62,3780.89,4282.01,2189.48,1651.29,
2020/4/10,91826.89,39482.89,60153.61,42271.9,4494.51,4369.1,2000.8,1588.06,
2020/4/11,53976.67,41741.7,54453.87,45668.31,4427.53,4780.71,1594.98,1488.79,
2020/4/12,51372.48,42026.11,48736.41,33852.67,4117.33,4684.79,1564.97,1115.2,
2020/4/13,57137.76,31594.65,31776.12,29939.8,3197.68,3684.98,1216.03,911.15,
2020/4/14,67241.54,27454.83,29024.02,36248,2878.5,3687.56,1194.62,854.45,
2020/4/15,67950.12,27773.01,24089.43,60053.09,2967.13,3950.55,2055.89,901.42,
2020/4/16,123412.83,34024.38,20883,50795.29,3041.3,4069.18,1342.6,904.59,
2020/4/17,873266.39,44769.15,28250.75,47591.13,2785.89,3644.39,1646.93,929.87,
2020/4/18,608545.97,43100.61,22656.77,41489.84,2521.11,3326.13,1515.35,856.24,
2020/4/19,514793.41,32502.16,19587.61,35391.12,2159.92,3002.8,981.18,672.58,
2020/4/20,374838.02,24628.94,16367.18,26329.4,1910.31,2381.65,772.62,551.59,
2020/4/21,218372.89,26168.94,14254.2,21881.46,1360.96,1783.09,826.22,509.14,
2020/4/22,164455.21,22114.89,15360.21,19983.57,1615.01,1715.29,720.48,442.15,
2020/4/23,107826.06,23431.69,14685.58,19687.26,1650.98,1463.58,678.95,411.17,
2020/4/24,122591.19,35404.02,20927.04,23661.88,1693.34,1772.15,1332.52,674.88,
2020/4/25,95218.7,29083.73,18994.14,20077.45,1646.27,1531.76,1202.07,572.06,
2020/4/26,86803.51,22479.19,17382.96,17448.23,1322.08,1568.05,812.33,453.56,
2020/4/27,66379.15,19592.43,11821.98,15510.64,1298.26,1392.92,653.73,423.36,
2020/4/28,75131.2,18248.32,14004.59,15833.32,1793.73,1605.89,834.89,481.42,
2020/4/29,80016.2,19246.3,20850.77,17167.06,2777.14,1749.4,909.52,544.55,
2020/4/30,87318.36,28284.23,30878.22,19458.09,2143.64,1615.35,1011.38,562.54,
2020/5/1,330486.72,49626.62,44736.45,29842.57,2115.6,2437.91,1131.29,832.43,
2020/5/2,226676.36,35934.64,29189.14,22986.69,2048.07,2215.34,1052.19,797.64,
2020/5/3,138624.56,27993.75,21560.07,20243.57,1858.74,2254.39,990.96,521.89,
2020/5/4,135777.45,25826.53,21377.43,19357.52,2478.8,2034.61,882.63,907.91,
2020/5/5,104021.87,23409.45,25653.42,22279.17,2055.34,2323.76,803.73,616.18,
2020/5/6,101002.78,20468,16272.97,20143.19,1900.71,2091.02,751.39,434.24,
2020/5/7,78542.12,19642.05,12762.4,15976.28,1350.89,1422.67,639.18,340.47,
2020/5/8,173088.92,28946.63,14887.09,16800.7,1108.52,1511.11,681,352.74,
2020/5/9,144209.65,34081.02,15146.43,16191.92,1205.63,1685.31,737.23,304.47,
2020/5/10,108785.41,27089.48,14872.42,13951.07,1122.61,1350.37,667.17,332.77,
2020/5/11,86659,24825.64,12086.67,13443.3,1651.4,1087.05,525.74,297.31,
2020/5/12,66691.25,22037.31,11826.08,12617.73,1217.75,1145.56,547.83,356.01,
2020/5/13,79901.78,24131.02,10932.65,13363.37,1279.64,1426.74,660.63,375.2,
2020/5/14,68681.86,125233.62,16789.87,14875.77,1268.18,1389.66,626.98,385.58,
2020/5/15,153626.16,194892.5,43169.14,67141.75,4135.38,2959.18,1745.8,635.74,
2020/5/16,102052.81,161052.08,38905.17,45667.34,3593.54,2258.28,1210.82,867.72,
2020/5/17,78229.81,81701.18,26716.52,36258.63,2379.8,1878.63,1096.77,592.91,
2020/5/18,59236.72,66386.86,23332.67,35268.55,2815.87,2128.05,1296.65,763.16,
2020/5/19,41184.42,53246.67,23426.85,32170.3,2698.24,1892.48,1852.98,646.75,
2020/5/20,37695.78,51140.33,24766.85,31355.55,2603.12,2105.1,1186.56,677.59,
2020/5/21,43421.06,45406.26,26390.29,33415.75,2547.12,2522.52,1007.6,693.34,
2020/5/22,66789.89,46549.25,29888.31,36996.27,3610.76,3329.4,1748.19,903.17,
2020/5/23,43067.54,46531.68,32401.03,37118.02,3240.12,3100.62,1556.06,747.54,
2020/5/24,37254.78,37843.24,26425.59,27432.05,2386.37,2745.21,1389.95,561.48,
2020/5/25,32103.57,45134.29,29139.3,24897.23,2104.61,2900.55,1352.24,505.99,
2020/5/26,24925.22,36588.58,24952.34,25800.69,1972.83,2692.8,1076.13,510.27,
2020/5/27,30584.03,40300.58,33925.99,25154.21,2309.78,2840.91,1184.25,456.38,
2020/5/28,46856.17,52576.42,39375.58,38517.65,2809.87,3753.65,1459.75,675.98,
2020/5/29,453510.29,72803.58,48394.62,50301.42,3867.59,3575.75,1736.12,950.62,
2020/5/30,217754.84,60976.19,36727.6,38458.63,3433.81,3729.32,1560.75,701.75,
2020/5/31,174918.11,59656.34,50206.79,32667.69,2853.82,3729.28,1523.58,677.09,
2020/6/1,247929.3,67392.14,55863.65,33376.74,3167.12,3996.1,1811.43,788.53,
2020/6/2,133322.04,39534.8,45975.41,34809.74,2653.4,3992.15,1790.09,669.62,
2020/6/3,108941.18,31702.46,32767.36,33084.84,2713.9,4528.73,1799.93,603.94,
2020/6/4,71907.8,32170.9,28067.8,32134.39,2667.42,3526.7,1525,654.99,
2020/6/5,149618.67,28053.73,34836.89,35623.84,2568.79,4169.6,1630.8,639.07,
2020/6/6,93886.01,26352.46,34870.63,26980.78,2556.54,3765.68,2305.6,767.53,
2020/6/7,83085.32,19315.78,26160.97,25838.39,2612.75,3566.97,1599.82,651.13,
2020/6/8,71306.53,17939.94,21906.71,23229.47,2192.57,3155.21,1055.17,602.09,
2020/6/9,64179.5,14073.95,22485.05,21252.27,1945.85,2774.57,926.36,513.44,
2020/6/10,60813.65,13473.6,28843.89,23762.48,1631.04,2446.94,882.3,674.39,
2020/6/11,86897.85,13524.48,24603.78,24975.19,1831.94,1945.67,867.05,829.14,
2020/6/12,191952.76,23066.93,27925.59,27612.97,1497.44,1889.98,930.64,739.91,
2020/6/13,103325.25,19163.65,25644.54,22894.74,1888.91,2032.26,881.98,661.59,
2020/6/14,81467.25,18349.86,23994.54,20027.87,1583.65,2050.32,856.46,727.67,
2020/6/15,68745.33,16702,23338.78,18736.38,1316.45,1650.19,707.88,628.38,
2020/6/16,42908.7,16934.08,21328.03,18176.6,1196.58,1503.24,703.93,483.5,
2020/6/17,39006.51,14290.77,15479.72,14051.06,951.98,1367.03,644.26,311.34,
2020/6/18,43179.1,15851.04,17369.97,14355.8,868.74,1082.42,815.68,264.58,
2020/6/19,149912.89,17201.49,18742.95,18316.83,933.74,1185.93,1124,261.19,
2020/6/20,95494.85,16910.17,21228.82,18909.05,963.17,1044.01,803.93,275.81,
2020/6/21,73376.86,13294.9,18249.14,15427.31,1113.72,933.42,774.88,365.97,
2020/6/22,62134.92,22996.68,18530.08,12037.02,992.61,896.51,648.79,333.92,
2020/6/23,43736.7,48906.4,36231.03,17108.38,1145.13,1386.62,704.72,322.19,
2020/6/24,37271.89,66810.36,51372.81,39155.41,1813.66,2113.98,1465.14,576.88,
2020/6/25,44747.81,52257.89,44771.77,32511.97,2379.47,2121.18,1125.02,535.32,
2020/6/26,109399.48,49252.11,46961.97,30795.2,2561.87,3066.49,1791.42,640.79,
2020/6/27,82006.36,42911.33,50420.25,27695.99,3074.64,3623.47,1387.74,595.52,
2020/6/28,49562.73,40685.45,46148.56,28906.32,3046.88,3592.12,1511.44,652.89,
2020/6/29,42383.33,36507.06,31654.6,34221.28,4373.64,4459.19,2195.24,950.47,
2020/6/30,39603.49,47147.38,37996.53,26416.34,3181.99,3969.05,1792.84,918.94,
2020/7/1,52527.67,57274.11,49139.6,29507.54,2863.05,3955.37,1269.18,928.8,
2020/7/2,42463.58,38561.73,33865.7,23478.3,2767.81,3779.25,1087.36,650.29,
2020/7/3,43503.07,40798.11,37279.93,33574.01,3589.96,3022.82,1093.35,676.97,
2020/7/4,44877.44,38858.33,30093.83,25702.08,2966.82,2761.27,1020.03,574.5,
2020/7/5,38845.38,24272.44,25693.84,19669.94,2381,2423.59,856.74,421.16,
2020/7/6,35338.29,21957.45,23728.23,18906.7,2145.99,2145.33,656.63,369.37,
2020/7/7,32060.1,20317.02,23351.55,18562.28,1892.12,2088.54,564.03,421.63,
2020/7/8,31889.48,18686.31,20807.31,20697.85,1872.05,1804.51,611.82,457.39,
2020/7/9,86938.79,24899.62,25535.97,20281.78,1850.6,2229.78,821.92,512.41,
2020/7/10,2189008.13,46431.85,40129.21,23355.9,1974.55,2548.6,790.85,584.37,
2020/7/11,1749532.38,54672.72,31871.78,19775.75,1675.13,2027.25,773.01,560.33,
2020/7/12,1137250.88,32831.45,27099.54,16546.55,1655.68,1837.23,724.49,527.55,
2020/7/13,700115.33,25055.36,22711.62,15192.08,1495.04,1591.83,708.87,532.79,
2020/7/14,508050.02,23537.24,22317.17,16046.83,1367.56,1810.35,714.74,462.19,
2020/7/15,362478.95,24424.63,21393.66,16175.81,1488.45,1470.13,844.99,466.72,
2020/7/16,243609.08,19800.36,21400.15,19157.2,1581.41,1587.7,860.8,388.17,
2020/7/17,177100.94,19020.28,35142.09,41969.23,2728.45,2191.11,988.87,594.57,
2020/7/18,165434.9,15408.82,27475.93,29705.16,3369.66,2218.52,1050.99,596.27,
2020/7/19,141158.95,10853.76,22515.34,24803.64,3435.46,2119.69,801.34,521.79,
2020/7/20,133976.81,9608.2,22674.03,21120.58,2606.37,2347.42,794.41,514.09,
2020/7/21,110699.18,13904.7,23928.56,23686.67,2642.04,2624.74,719.07,620.89,
2020/7/22,106488.94,15371.89,21301.23,26496.53,3129.1,2929.41,941.09,597.4,
2020/7/23,115370.58,20295.93,22862.56,27814.9,2535.99,2895.44,988.53,610.56,
2020/7/24,134283.42,26221.6,20266.75,23092.87,1933.1,2674.16,1039.6,523.66,
2020/7/25,142272.39,20371.42,18192.06,20444.17,2017.95,2151.47,768.74,427.92,
2020/7/26,149922.1,15365.76,15491.77,18580.3,1879.1,1975.34,653.59,450.16,
2020/7/27,122861.04,14274.96,13718.24,15609.59,1566.92,1879.2,630.06,455.55,
2020/7/28,125425.81,11591.38,13026.19,16120.18,1262.39,1658.14,699.08,376.1,
2020/7/29,122315.7,11803.18,13493.48,16132.98,1509.97,1535.59,753.53,372.19,
2020/7/30,133838.72,15070.63,14057.06,16159.19,1987.97,1300.99,703.67,577.55,
2020/7/31,201641.38,53687.15,28104.78,18734.56,2597.78,1456.79,891.25,531.18,
2020/8/1,117290.21,71879.32,26683.3,16732.53,2166,1481.69,873.87,361.25,
2020/8/2,77292.22,43226.6,20671.86,14686.71,2285.44,1478.38,854.23,335.82,
2020/8/3,61261.1,29979.73,17721.3,12929.3,2048.41,1391.69,791.02,296.14,
2020/8/4,45118.22,28062.87,17204.05,13051.66,1843.97,1191.39,862.21,268.1,
2020/8/5,39514.88,81237.31,49232.49,12408.81,2020.71,1344.41,753.26,300.41,
2020/8/6,44167.89,515559.72,91570.24,53870.76,3535.28,2865.47,1324.99,606.1,
2020/8/7,186453.22,754206.51,229078.4,154158.84,14882.28,10656,5749.91,2735.71,
2020/8/8,99146.37,561117.33,171810.85,110591.02,12939.31,9450.77,6554.71,2538.1,
2020/8/9,86187.37,417880.94,138719.64,93052,9897.51,8883.53,6007.38,2529.91,
2020/8/10,67005.82,295876.77,144316.46,80518.37,9180.31,8210.89,5179.37,2840.7,
2020/8/11,56853.68,242483.45,122930.18,85920.86,9301.24,7661.3,4863.28,3011.39,
2020/8/12,45951.15,128524.32,91825.97,88724.13,8333.78,7668.57,4413.48,2884.97,
2020/8/13,44681.25,86904.92,86273.48,71203.79,9498.68,6649.23,4012.84,2932.68,
2020/8/14,88896.18,93520.32,87484.19,57332.85,8653.85,6293.6,3450.52,1981.1,
2020/8/15,88003.81,73125.61,88668.88,47094.84,7999.98,5583.86,2345.47,1613.22,
2020/8/16,59559.58,67691.11,70155.75,43812.36,5673.65,5131.98,1787.58,1374.28,
2020/8/17,56278.17,53559.68,69664.8,38626.38,5600.44,4480.32,1618.19,1681.22,
2020/8/18,50213.94,42321.33,40748.62,31838.45,4302.65,3986.15,1246.5,1261.3,
2020/8/19,45717.23,39831.18,45771.44,32777.24,5015.6,4266.76,1094.97,1013.76,
2020/8/20,63402.06,41619.85,45314.88,40763.03,3979.78,3824.99,1527.96,1123.66,
2020/8/21,276538.43,41549.14,44508.02,43018.22,3701.03,3772.78,2474.92,1076.67,
2020/8/22,177551.45,56892.3,45424.16,36640.29,4516.17,3655.77,1464.52,812.98,
2020/8/23,149868.34,48153.46,42134.68,33457.94,3238.77,3287.22,1539.63,714.01,
2020/8/24,247622.14,44406.1,36880.78,31380,4418.55,3387.95,1086.1,713.71,
2020/8/25,151544.29,46509.91,45949.48,33753.96,3466.1,3784.71,1001.84,735.16,
2020/8/26,76098.6,46903.85,52024.26,37018.85,4199.37,3402.97,1000.74,749.8,
2020/8/27,56748.09,52656.43,51371.27,34607.37,4269.92,3870.93,1427.69,667.18,
2020/8/28,58041.48,63866.99,48506.12,34539.1,4529.33,3531.65,2113.44,1017.91,
2020/8/29,49541.9,46358.8,36274.18,24621.81,3776.72,3414.06,1386.37,741.68,
2020/8/30,49575.66,29326.52,25417.75,21389.16,3702.21,3314.97,1681.91,650.38,
